date,price,signal,returns,strategy_returns,equity_curve
2025-02-05,1267.7,0,-0.0003942595805077609,0.0,0.7834333459303504
2025-02-06,1272.4,0,0.003707501774868005,0.0,0.7834333459303504
2025-02-07,1256.9,0,-0.012181703866708582,0.0,0.7834333459303504
2025-02-10,1262.6,0,0.00453496698225786,0.0,0.7834333459303504
2025-02-11,1252.75,0,-0.007801362268335055,-0.0,0.7834333459303504
2025-02-12,1251.8,0,-0.0007583316703253518,-0.0,0.7834333459303504
2025-02-13,1248.9,0,-0.0023166640038343456,-0.0,0.7834333459303504
2025-02-14,1260.1,0,0.008967891744735113,0.0,0.7834333459303504
2025-02-17,1251.15,1,-0.007102610903896411,-0.001,0.7826499125844201
2025-02-18,1243.05,0,-0.0064740438796307975,-0.008683758712951795,0.7758535695868242
2025-02-19,1261.65,1,0.01496319536623636,-0.001,0.7750777160172373
2025-02-20,1249.95,0,-0.009273570324574987,8.086200286927612e-05,0.7751403903537338
2025-02-21,1232.95,0,-0.013600544021760919,-0.0,0.7751403903537338
2025-02-24,1218.35,0,-0.011841518309745003,-0.0,0.7751403903537338
2025-02-25,1224.15,0,0.004760536791562409,-0.0,0.7751403903537338
2025-02-27,1222.45,1,-0.0013887187027733505,-0.001,0.7743652499633801
2025-02-28,1204.1,1,-0.015010838889116251,-0.037081083131833115,0.7456509477550852
2025-03-03,1206.2,1,0.001744041192592194,-0.021736497917480002,0.7294431074820398
2025-03-04,1210.4,0,0.003482009616978976,-0.007412969990756023,0.7240357676163116
2025-03-05,1215.7,0,0.004378717779246477,-0.0,0.7240357676163116
2025-03-06,1218.05,0,0.001933042691453446,-0.0,0.7240357676163116
2025-03-07,1214.55,0,-0.0028734452608677463,0.0,0.7240357676163116
2025-03-10,1214.85,0,0.00024700506360386676,0.0,0.7240357676163116
2025-03-11,1245.4,1,0.02514713750668829,-0.001,0.7233117318486953
2025-03-12,1243.95,0,-0.0011642845672074076,0.022289455433670446,0.7394339564603879
2025-03-13,1250.05,0,0.00490373407291278,0.0,0.7394339564603879
2025-03-17,1269.0,0,0.015159393624255113,0.0,0.7394339564603879
2025-03-18,1309.85,1,0.03219070133963742,-0.001,0.7386945225039275
2025-03-19,1313.1,0,0.0024812001374203696,0.05257074460701827,0.7775282435890848
2025-03-20,1321.7,0,0.006549386946919533,0.0,0.7775282435890848
2025-03-21,1343.1,0,0.016191268820458404,0.0,0.7775282435890848
2025-03-24,1358.15,0,0.011205420296329427,0.0,0.7775282435890848
2025-03-25,1343.7,0,-0.010639472812281392,0.0,0.7775282435890848
2025-03-26,1335.9,0,-0.005804867157847671,0.0,0.7775282435890848
2025-03-27,1336.65,0,0.0005614192679093133,0.0,0.7775282435890848
2025-03-28,1348.35,0,0.008753226349455634,0.0,0.7775282435890848
2025-04-01,1318.45,1,-0.022175251232988358,-0.001,0.7767507153454957
2025-04-02,1331.25,0,0.009708369676514117,-0.009957103096956965,0.7690165283921655
2025-04-03,1329.55,0,-0.0012769953051643412,-0.0,0.7690165283921655
2025-04-04,1335.3,0,0.004324771539242711,-0.0,0.7690165283921655
2025-04-07,1287.55,1,-0.0357597543623156,-0.001,0.7682475118637734
2025-04-08,1299.9,0,0.00959186051027161,-0.014411747941451503,0.7571757223661454
2025-04-09,1300.8,0,0.0006923609508422413,-0.0,0.7571757223661454
2025-04-11,1311.65,1,0.008341020910209274,-0.001,0.7564185466437793
2025-04-15,1350.2,1,0.029390462394693673,0.012255950403701199,0.7656891748358852
2025-04-16,1356.4,0,0.00459191230928746,0.05160761707530426,0.8052045685695213
2025-04-17,1406.7,1,0.037083456207608334,-0.001,0.8043993640009518
2025-04-21,1409.8,0,0.0022037392478850837,0.08061059106968382,0.8692424721891464
2025-04-22,1416.5,0,0.004752447155624839,0.0,0.8692424721891464
2025-04-23,1424.4,0,0.005577126720790693,0.0,0.8692424721891464
2025-04-24,1402.7,0,-0.015234484695310302,0.0,0.8692424721891464
2025-04-25,1404.8,0,0.0014971127111997884,-0.0,0.8692424721891464
2025-04-28,1428.8,0,0.017084282460136713,0.0,0.8692424721891464
2025-04-29,1429.8,0,0.0006998880179172051,0.0,0.8692424721891464
2025-04-30,1427.0,0,-0.001958315848370362,0.0,0.8692424721891464
2025-05-02,1432.4,0,0.003784162578836847,0.0,0.8692424721891464
2025-05-05,1429.4,0,-0.002094387042725465,0.0,0.8692424721891464
2025-05-06,1431.6,0,0.0015391073177555281,0.0,0.8692424721891464
2025-05-07,1435.4,0,0.0026543727298129483,0.0,0.8692424721891464
2025-05-08,1435.5,0,6.966699177923807e-05,0.0,0.8692424721891464
2025-05-09,1388.9,0,-0.03246255660048758,-0.0,0.8692424721891464
2025-05-12,1448.5,0,0.04291165670674624,0.0,0.8692424721891464
2025-05-13,1430.6,0,-0.012357611322057371,0.0,0.8692424721891464
2025-05-14,1426.2,0,-0.0030756326017055136,-0.0,0.8692424721891464
2025-05-15,1450.8,0,0.01724863273033228,0.0,0.8692424721891464
2025-05-16,1454.0,0,0.0022056796250344846,0.0,0.8692424721891464
2025-05-19,1449.0,0,-0.00343878954607979,0.0,0.8692424721891464
2025-05-20,1438.2,0,-0.007453416149068248,0.0,0.8692424721891464
2025-05-21,1444.7,0,0.004519538311778648,0.0,0.8692424721891464
2025-05-22,1442.1,0,-0.001799681594794822,-0.0,0.8692424721891464
2025-05-23,1449.8,0,0.005339435545385296,-0.0,0.8692424721891464
2025-05-26,1460.6,0,0.00744930335218652,0.0,0.8692424721891464
2025-05-27,1446.4,0,-0.009722032041626583,0.0,0.8692424721891464
2025-05-28,1453.8,0,0.005116150442477707,0.0,0.8692424721891464
2025-05-29,1456.5,0,0.0018572018159306314,0.0,0.8692424721891464
2025-05-30,1445.8,0,-0.0073463783041538555,-0.0,0.8692424721891464
2025-06-02,1450.5,0,0.0032507954073870415,-0.0,0.8692424721891464
2025-06-03,1437.9,0,-0.008686659772492167,-0.0,0.8692424721891464
2025-06-04,1431.0,0,-0.004798664719382506,-0.0,0.8692424721891464
2025-06-05,1454.8,0,0.0166317260656883,-0.0,0.8692424721891464
2025-06-06,1459.7,0,0.0033681605719000363,0.0,0.8692424721891464
2025-06-09,1434.8,0,-0.01705829965061323,-0.0,0.8692424721891464
2025-06-10,1422.9,0,-0.008293838862559189,-0.0,0.8692424721891464
2025-06-11,1431.0,0,0.005692599620493288,0.0,0.8692424721891464
2025-06-12,1425.2,0,-0.004053109713487046,-0.0,0.8692424721891464
2025-06-13,1416.1,1,-0.006385068762279067,-0.001,0.8683732297169573
2025-06-16,1426.9,1,0.0076265800437822495,-0.005412837674049764,0.8636728663840091
2025-06-17,1423.2,1,-0.002593033849604076,0.0002879673389053483,0.8639215759610265
2025-06-18,1412.6,0,-0.007448004496908522,-0.013852636778496463,0.8519539841641321
2025-06-19,1411.3,0,-0.0009202888291094391,-0.0,0.8519539841641321
2025-06-20,1427.1,1,0.01119535180330189,-0.001,0.851102030179968
2025-06-23,1420.1,0,-0.004905052203769911,-0.005671027576090059,0.8462754070967512
2025-06-24,1424.1,0,0.002816703049081104,0.0,0.8462754070967512
2025-06-25,1425.8,0,0.0011937363949161561,0.0,0.8462754070967512
2025-06-26,1439.1,0,0.009328096507223993,0.0,0.8462754070967512
2025-06-27,1462.2,0,0.016051698978528428,0.0,0.8462754070967512
2025-06-30,1445.8,0,-0.011215975926685884,0.0,0.8462754070967512
2025-07-01,1432.0,0,-0.009544888642965765,0.0,0.8462754070967512
2025-07-02,1427.8,1,-0.0029329608938547524,-0.001,0.8454291316896545
2025-07-03,1425.9,0,-0.0013307185880374606,-0.009972845073015435,0.8369977979390996
2025-07-04,1442.8,0,0.01185216354583063,-0.0,0.8369977979390996
2025-07-07,1435.7,0,-0.004920986969780938,-0.0,0.8369977979390996
2025-07-08,1442.0,0,0.004388103364212581,0.0,0.8369977979390996
2025-07-09,1431.9,0,-0.007004160887655986,0.0,0.8369977979390996
2025-07-10,1424.1,1,-0.005447307772889265,-0.001,0.8361608001411605
2025-07-11,1421.9,0,-0.00154483533459715,-0.015529187600710759,0.8231759022114079
2025-07-14,1423.0,0,0.0007736127716435615,-0.0,0.8231759022114079
2025-07-15,1430.8,0,0.005481377371749696,-0.0,0.8231759022114079
2025-07-16,1426.4,0,-0.0030752026838131163,-0.0,0.8231759022114079
2025-07-17,1418.7,0,-0.005398205272013512,-0.0,0.8231759022114079
2025-07-18,1425.8,0,0.005004581659265428,0.0,0.8231759022114079
2025-07-21,1465.8,1,0.02805442558563609,-0.001,0.8223527263091965
2025-07-22,1473.6,0,0.005321326238231672,0.02890692552730656,0.8461244153257939
2025-07-23,1488.6,0,0.0101791530944626,0.0,0.8461244153257939
2025-07-24,1483.4,0,-0.003493215101437519,0.0,0.8461244153257939
2025-07-25,1477.1,0,-0.004247000134825485,0.0,0.8461244153257939
2025-07-28,1488.4,0,0.0076501252454135305,0.0,0.8461244153257939
2025-07-29,1486.2,0,-0.001478097285675939,0.0,0.8461244153257939
2025-07-30,1482.4,0,-0.0025568564123267246,-0.0,0.8461244153257939
2025-07-31,1481.4,0,-0.000674581759309234,-0.0,0.8461244153257939
2025-08-01,1471.6,0,-0.0066153638450116015,-0.0,0.8461244153257939
2025-08-04,1463.2,0,-0.0057080728458819285,-0.0,0.8461244153257939
2025-08-05,1444.4,0,-0.012848551120831053,-0.0,0.8461244153257939
2025-08-06,1443.6,0,-0.0005538631957907603,-0.0,0.8461244153257939
2025-08-07,1440.3,0,-0.0022859517871985924,-0.0,0.8461244153257939
2025-08-08,1435.9,0,-0.0030549191140734067,-0.0,0.8461244153257939
2025-08-11,1436.6,1,0.00048749912946566276,-0.001,0.845278290910468
2025-08-12,1422.0,0,-0.01016288458861192,-0.016570119556209018,0.8312719285718135
2025-08-13,1420.8,1,-0.0008438818565401629,-0.001,0.8304406566432417
2025-08-14,1427.3,0,0.004574887387387427,-0.0099992990423724,0.8221368321805219
2025-08-18,1434.6,0,0.005114551951236557,-0.0,0.8221368321805219
2025-08-19,1436.3,0,0.0011849993029415806,-0.0,0.8221368321805219
2025-08-20,1430.6,0,-0.003968530251340252,0.0,0.8221368321805219
2025-08-21,1446.0,0,0.010764714105969686,0.0,0.8221368321805219
2025-08-22,1436.4,0,-0.00663900414937757,0.0,0.8221368321805219
2025-08-25,1433.2,0,-0.002227791701475912,-0.0,0.8221368321805219
2025-08-26,1416.6,0,-0.011582472788166487,-0.0,0.8221368321805219
2025-08-28,1399.1,1,-0.012353522518706805,-0.001,0.8213146953483413
2025-08-29,1397.8,1,-0.0009291687513400815,-0.033731959909066855,0.7936101409721237
2025-09-01,1411.0,1,0.009443411074545827,-0.01764954468514346,0.7796032833264532
2025-09-02,1394.2,1,-0.011906449326718582,-0.02732820231038613,0.7582981270778666
2025-09-03,1397.0,0,0.002008320183617851,-0.014737409338601792,0.747122777178425
2025-09-04,1405.5,0,0.006084466714388004,0.0,0.747122777178425
2025-09-05,1402.8,1,-0.0019210245464248432,-0.001,0.7463756544012465
2025-09-08,1402.7,0,-7.128599942962666e-05,-0.006805972974567197,0.7412958418685167
2025-09-09,1403.7,0,0.0007129108148571373,0.0,0.7412958418685167
2025-09-10,1403.9,0,0.00014248058702004407,0.0,0.7412958418685167
2025-09-11,1401.6,1,-0.001638293325735618,-0.001,0.7405545460266482
2025-09-12,1417.7,0,0.011486872146118765,0.0096326842228307,0.7476880741183046
2025-09-15,1419.4,0,0.0011991253438667915,0.0,0.7476880741183046
2025-09-16,1421.6,0,0.0015499506833871468,0.0,0.7476880741183046
2025-09-17,1419.2,1,-0.0016882386043892694,-0.001,0.7469403860441863
2025-09-18,1421.7,0,0.0017615558060879444,0.013309265375071377,0.7568816138614066
2025-09-19,1402.2,0,-0.013715973834142248,-0.0,0.7568816138614066
2025-09-22,1401.5,0,-0.0004992155184709857,-0.0,0.7568816138614066
2025-09-23,1394.3,0,-0.0051373528362469445,-0.0,0.7568816138614066
2025-09-24,1382.7,1,-0.008319586889478536,-0.001,0.7561247322475452
2025-09-25,1375.8,1,-0.004990236493816469,-0.03266236557215518,0.7314279098247279
2025-09-26,1359.6,0,-0.011774967291757532,-0.03172135902977047,0.7082260224927832
2025-09-29,1348.1,1,-0.008458370108855529,-0.001,0.7075177964702904
2025-09-30,1348.0,1,-7.41784734069606e-05,-0.033617339257315026,0.6837329306757607
2025-10-01,1372.0,0,0.017804154302670572,-0.00849359806516592,0.6779255779786828
2025-10-03,1365.2,0,-0.004956268221574356,-0.0,0.6779255779786828
2025-10-06,1363.4,1,-0.0013184881336067988,-0.001,0.6772476524007042
2025-10-07,1375.9,0,0.009168255831010663,0.01962347530509312,0.6905376049830217
2025-10-08,1370.3,0,-0.004070063231339627,0.0,0.6905376049830217
2025-10-09,1376.2,0,0.004305626505144877,0.0,0.6905376049830217
2025-10-10,1380.3,0,0.0029792181368986093,0.0,0.6905376049830217
2025-10-13,1379.4,1,-0.0006520321669201135,-0.001,0.6898470673780387
2025-10-14,1384.1,0,0.0034072785268957073,0.0049700277706794535,0.6932756264604293
2025-10-15,1398.4,0,0.010331623437612958,0.0,0.6932756264604293
2025-10-16,1417.3,0,0.013515446224256156,0.0,0.6932756264604293
2025-10-17,1436.6,0,0.013617441614337089,0.0,0.6932756264604293
2025-10-20,1390.3,0,-0.03222887372963945,0.0,0.6932756264604293
2025-10-21,1382.0,0,-0.005969934546500744,-0.0,0.6932756264604293
2025-10-23,1363.7,0,-0.013241678726483297,-0.0,0.6932756264604293
2025-10-24,1377.7,1,0.010266187577913088,-0.001,0.6925823508339689
2025-10-27,1377.6,0,-7.25847426872317e-05,-0.042246884167397636,0.6633229044819022
2025-10-28,1363.1,0,-0.010525551684088308,-0.0,0.6633229044819022
2025-10-29,1370.4,0,0.005355439806324025,-0.0,0.6633229044819022
2025-10-30,1362.4,0,-0.00583771161704616,-0.0,0.6633229044819022
2025-10-31,1345.3,0,-0.012551379917792205,-0.0,0.6633229044819022
2025-11-03,1346.4,1,0.0008176614881441058,-0.001,0.6626595815774203
2025-11-04,1336.9,1,-0.007055852644087923,-0.019271842884458157,0.6498889102353795
2025-11-06,1320.4,1,-0.012341985189617821,-0.0369692678804,0.6258629930203865
2025-11-07,1343.0,1,0.017116025446834326,-0.014015530816519517,0.6170911909547901
2025-11-10,1348.0,0,0.0037230081906181045,0.0012588572918907923,0.6178680207002851
2025-11-11,1358.3,0,0.007640949554896137,0.0,0.6178680207002851
2025-11-12,1358.9,0,0.00044172863137759144,0.0,0.6178680207002851
2025-11-13,1385.9,1,0.01986901170064015,-0.001,0.6172501526795848
2025-11-14,1373.0,1,-0.009308030882459128,0.022366667195072854,0.631055981420677
2025-11-17,1379.0,0,0.004369992716678706,0.022013651721133454,0.6449478280122097
2025-11-18,1373.4,0,-0.004060913705583702,0.0,0.6449478280122097
2025-11-19,1383.1,0,0.007062763943497696,0.0,0.6449478280122097
2025-11-20,1383.0,0,-7.230135203517563e-05,-0.0,0.6449478280122097
2025-11-21,1369.5,0,-0.009761388286334105,-0.0,0.6449478280122097
2025-11-24,1368.4,0,-0.0008032128514056103,-0.0,0.6449478280122097
2025-11-25,1357.8,0,-0.0077462730195849705,-0.0,0.6449478280122097
2025-11-26,1375.0,1,0.01266755044925616,-0.001,0.6443028801841976
2025-11-27,1392.2,0,0.012509090909091025,0.005865767201022499,0.6480822108863064
2025-11-28,1388.8,0,-0.002442177848010374,0.0,0.6480822108863064
2025-12-01,1390.1,0,0.0009360599078340748,0.0,0.6480822108863064
2025-12-02,1373.0,0,-0.012301273289691328,0.0,0.6480822108863064
2025-12-03,1391.5,0,0.013474144209759675,0.0,0.6480822108863064
2025-12-04,1386.7,0,-0.0034495149119654345,-0.0,0.6480822108863064
2025-12-05,1392.5,0,0.004182591764620991,0.0,0.6480822108863064
2025-12-08,1389.6,0,-0.0020825852782765386,-0.0,0.6480822108863064
2025-12-09,1375.2,0,-0.01036269430051806,0.0,0.6480822108863064
2025-12-10,1363.6,0,-0.008435136707388158,-0.0,0.6480822108863064
2025-12-11,1360.0,0,-0.0026400704018773036,-0.0,0.6480822108863064
2025-12-12,1366.0,0,0.004411764705882337,-0.0,0.6480822108863064
2025-12-15,1365.2,0,-0.0005856515373352522,-0.0,0.6480822108863064
2025-12-16,1366.0,0,0.0005859947260473675,-0.0,0.6480822108863064
2025-12-17,1352.4,0,-0.009956076134699732,-0.0,0.6480822108863064
2025-12-18,1356.8,0,0.0032534753031645547,-0.0,0.6480822108863064
2025-12-19,1354.1,0,-0.001989976415094352,-0.0,0.6480822108863064
2025-12-22,1368.5,0,0.010634369692046342,0.0,0.6480822108863064
2025-12-23,1363.0,0,-0.004018998903909443,-0.0,0.6480822108863064
2025-12-24,1359.8,0,-0.0023477622890683003,0.0,0.6480822108863064
2025-12-26,1350.4,0,-0.006912781291366299,-0.0,0.6480822108863064
2025-12-29,1343.3,0,-0.005257701421801042,-0.0,0.6480822108863064
2025-12-30,1342.5,0,-0.0005955482766321074,-0.0,0.6480822108863064
2025-12-31,1342.9,0,0.0002979515828678281,-0.0,0.6480822108863064
2026-01-01,1338.0,1,-0.0036488197185197135,-0.001,0.64743412867542
2026-01-02,1355.4,1,0.01300448430493284,0.0038003664708478047,0.6498946156301207
