date,return,sma_20,sma_50,rsi,volatility,nifty_return,nifty_volatility,banknifty_return,target
2019-03-12,0.03285885326593041,354.755,360.87800000000004,72.58279303583616,0.01672073024922654,0.011922403642534052,0.0064947111815411,0.017057817078556026,1
2019-03-13,0.009531169500257564,357.135,361.441,74.13434899115455,0.013079999645648772,0.0035836902275865334,0.005875536028153967,0.015490249158864655,1
2019-03-14,-0.01020668537892322,359.54249999999996,361.90700000000004,69.55191443440148,0.013529827693203877,0.00013666381582999598,0.0055518118253810485,0.0013432902995744733,1
2019-03-15,0.019077081722093325,362.11,362.548,72.89044662214391,0.01372707955036854,0.00737002181914348,0.005141407792413852,0.01584719480277008,0
2019-03-18,0.006956741715153036,364.90500000000003,363.205,74.03004652967749,0.01383114457849587,0.0030935909721401256,0.005196040950231195,0.007305629912750966,0
2019-03-19,0.0008792865217936985,367.8875,363.819,74.17882022753994,0.013317601223462101,0.0061244787213623475,0.00476689663562451,0.005803129466382506,0
2019-03-20,-0.013805220883534086,370.37,364.07399999999996,67.62297643237554,0.014052628391569837,-0.0009841836911658186,0.005084253462994432,0.0021617281731802773,1
2019-03-22,-0.0027996945787731597,372.7,364.265,66.35978741686066,0.014032882607262626,-0.005568068882610522,0.005870021572598401,-0.008370150374427676,1
2019-03-25,-0.02118427769270037,374.31,364.345,57.61446750481912,0.016363473297987798,-0.008959666227338903,0.006916524891195969,-0.010185075635933405,1
2019-03-26,0.02764015645371587,376.4125,364.656,64.11813309261095,0.01782450774189806,0.011361384503600025,0.006822188183146446,0.020523407510621094,1
2019-03-27,-0.002283684344075221,378.29249999999996,365.05300000000005,63.230993641724254,0.01492743972739156,-0.003326584372891017,0.006237777675498729,0.00460642892161367,0
2019-03-28,0.01869277721261442,380.90999999999997,365.60900000000004,67.21987518921351,0.015742173954668287,0.010917383497669464,0.00693090302698284,0.013349522648385292,0
2019-03-29,-0.00012482836100369266,383.65749999999997,366.11300000000006,67.16649387357225,0.01516468918959726,0.0046585998271391205,0.006942132634097254,0.00020545322158871393,0
2019-04-01,-0.005617977528089901,386.0625,366.586,64.67739974658014,0.014296768652539916,0.0038928414731715932,0.006753887474357278,-0.003296436036651862,0
2019-04-02,-0.0027620841180163724,388.2075,367.089,63.43961806336227,0.014164127038124539,0.0037749107689935,0.006768210518956122,0.0009150413005127866,0
2019-04-03,-0.012715598640312131,389.65,367.49699999999996,57.95592984369921,0.014698150959717035,-0.0059121333196735515,0.007054809750328386,-0.008596819226302732,1
2019-04-04,-0.00854373884213222,390.49,367.89099999999996,54.58519073884416,0.014297267083487124,-0.003946255351491623,0.007207233478597409,-0.006260529752469712,1
2019-04-05,0.004630225080385797,391.4775,368.35400000000004,56.063828699914566,0.014384402907173818,0.005858768753233434,0.007008017263930384,0.006010720651130841,1
2019-04-08,-0.008833696069645347,392.30249999999995,368.8,52.53337185378036,0.012831433067881108,-0.005267466430080803,0.006451446328793026,-0.007955884479294295,1
2019-04-09,0.025962283647636086,393.3675,369.599,60.36359383703794,0.012449786168977461,0.005812400361928649,0.005779681766549195,0.00899806669726888,1
2019-04-10,-0.007427923958202132,393.6675,370.61199999999997,57.371844899955796,0.012697039058146582,-0.007509456431873174,0.006306880717803278,-0.010305889150673098,1
2019-04-11,-0.010527650938609745,393.575,371.476,53.364872960128835,0.011284255585546712,0.0010704142675863615,0.005316998930515187,-0.0005838240475112277,1
2019-04-12,0.011665171131906238,393.90999999999997,372.05,56.91762657146719,0.012153582255806233,0.0040313192546155285,0.005262541851830034,0.005118159141344503,1
2019-04-15,-0.004688291941206346,393.78249999999997,372.61600000000004,55.0802718259621,0.012121390396060314,0.004028015751345038,0.005273299435551753,0.005534670182757662,1
2019-04-16,0.036282622533418296,394.22999999999996,373.663,64.5681290073559,0.016938136440901655,0.00828033377957027,0.00578124077818435,0.014187365571306287,0
2019-04-18,-0.006388206388206474,394.53000000000003,374.66,61.99517469628314,0.016413306554399924,-0.0029141904531629903,0.005472965999992595,-0.010086353862505115,1
2019-04-22,-0.02448071216617209,394.61,375.49699999999996,53.28778346397605,0.018342101822828825,-0.013473385065686405,0.007027385999936111,-0.017716405169504457,1
2019-04-23,0.005069708491761693,394.845,376.241,54.67284204989987,0.018350641998177503,-0.0015955909939668889,0.006724724429528105,-0.007014630515074338,0
2019-04-24,0.011601513240857564,395.725,377.09,57.77404153995181,0.018188930363225535,0.012975176983314407,0.007759066744468768,0.012927539968181412,1
2019-04-25,-0.014210919970082392,395.79,377.89599999999996,52.940545838562606,0.01713310092088871,-0.007193324322134709,0.007963237993411398,-0.010028197503081038,1
2019-04-26,0.029843196762771917,396.49,379.039,60.33818303508442,0.019326320780206695,0.009693518184473282,0.008073360116854575,0.015295309584981709,0
2019-04-30,0.0007367387033399009,396.8375,380.30300000000005,60.508155078875774,0.018742731861187096,-0.0005529726533755053,0.008099020389434839,-0.008286271177969984,0
2019-05-02,-0.029325153374233137,396.59000000000003,381.41900000000004,51.1118369131003,0.021317500701168862,-0.0019918029647221225,0.008099596790340717,-0.0018881363220986103,0
2019-05-03,0.015800783718872502,396.76750000000004,382.57599999999996,55.04397284594817,0.02174966323290308,-0.0010661208128105448,0.008028700451840084,0.008265283453276151,0
2019-05-06,-0.00124440019910399,396.975,383.759,54.665172647544416,0.018223395423373912,-0.00973339879186319,0.008039166581779413,-0.01120712822764125,0
2019-05-07,-0.036880139546473956,396.695,384.714,44.830676532980775,0.021443374662574417,-0.008652167352833473,0.008343574132314319,-0.011150144588930155,0
2019-05-08,-0.011125485122897794,396.3675,385.49299999999994,42.44162865303528,0.020439867080982187,-0.012041329286217373,0.008137547593030797,-0.010031343681072946,0
2019-05-09,-0.002093144950287784,395.90999999999997,386.217,41.99325987271477,0.02025132609939563,-0.005075069655661291,0.008191791264860134,-0.0037869381673703018,1
2019-05-10,0.00970110120608303,395.81000000000006,386.893,44.892920299634525,0.020100240664531564,-0.0020262259109168346,0.00620283141227752,0.005397339758902664,1
2019-05-13,-0.02285120747857705,394.7675,387.37800000000004,39.79739503346421,0.020768284783109343,-0.011588009469008398,0.006607416929560193,-0.013104113221191094,1
2019-05-14,0.010895562051554508,394.0775,387.874,43.04122167119186,0.017932973935641083,0.006624387793545017,0.005920611419145035,0.005905453428913798,1
2019-05-15,-0.008806519453207096,393.4275,388.45099999999996,41.09292520158476,0.017749873595519917,-0.005796623611550422,0.005751124839123929,-0.0073796706117408295,1
