Date,Open,High,Low,Close,Shares Traded,Turnover(₹ Cr)
18-Aug-23,43724.75,43957.65,43672.45,43851.05,167584420,7299.32
21-Aug-23,43952.85,44113.8,43862,44002,126311003,6152.35
22-Aug-23,44125,44151.3,43938.7,43993.25,160746391,7997.31
23-Aug-23,44064.5,44521.65,43952.05,44479.05,212380487,9264.63
24-Aug-23,44704.2,44949.9,44433.75,44496.2,220421097,11640.43
25-Aug-23,44276.2,44359.1,43983.75,44231.45,152511949,6418.26
28-Aug-23,44253.65,44610.4,44201.45,44494.65,162966392,6459.5
29-Aug-23,44655.75,44673,44429.8,44495.25,140261809,7348.76
30-Aug-23,44706.55,44779.65,44149.8,44232.6,153146734,7120.71
31-Aug-23,44265.85,44399.65,43895.05,43989.15,705076481,22944.35
01-Sep-23,43996.1,44568.55,43830.75,44436.1,320777071,10328.28
04-Sep-23,44647.65,44656.05,44310.95,44578.3,238633547,7239.65
05-Sep-23,44625.05,44668.7,44401.7,44532.15,225502820,9163
06-Sep-23,44494.65,44577,44207.25,44409.1,252042492,13586.52
07-Sep-23,44418.05,44915.55,44341.2,44878.35,169135265,7633.64
08-Sep-23,44953.65,45383.35,44812.15,45156.4,179081128,7981.56
11-Sep-23,45340.8,45636.2,45231.3,45570.7,228140725,7468.15
12-Sep-23,45893.8,45893.8,45322.55,45511.35,271358960,10172.39
13-Sep-23,45449.35,45990.5,45299.4,45909.45,441730790,13835.45
14-Sep-23,46013.3,46153.9,45801.5,46000.85,238571609,7707.6
15-Sep-23,46122.15,46310.4,46028.75,46231.5,278351267,20191.93
18-Sep-23,46100.95,46252.95,45906.9,45979.85,348764457,10538.53
20-Sep-23,45493.7,45745.15,45276.4,45384.6,334008742,18829.96
21-Sep-23,45179.6,45276.8,44592.45,44623.85,257738910,13103.32
22-Sep-23,44707.35,44996.75,44548.9,44612.05,249378233,11352.13
25-Sep-23,44615,44936.55,44400.9,44766.1,266505760,8410.26
26-Sep-23,44722.5,44773.8,44532.45,44624.2,188450888,6921.22
27-Sep-23,44465.9,44668,44182.5,44588.3,221854101,8518.1
28-Sep-23,44700.35,44756.8,44248.2,44300.95,389938076,15365.78
29-Sep-23,44445.35,44755.05,44344.9,44584.55,155984970,7457.08
03-Oct-23,44561.5,44566.3,44243.1,44399.05,192648191,8839.94
04-Oct-23,44108.15,44161.35,43857.5,43964.05,310337941,13684.99
05-Oct-23,44181.35,44391.85,44108.3,44213.35,243397808,8920.31
06-Oct-23,44395.4,44500.7,44242.95,44360.6,157546711,5072.44
09-Oct-23,44057.8,44113.2,43796.75,43886.5,162329888,5048.43
10-Oct-23,44027.55,44487.25,44004.55,44360.15,175255784,7051.3
11-Oct-23,44554.9,44710.55,44411.4,44516.9,213743273,8163.77
12-Oct-23,44571.55,44693.05,44530.05,44599.2,112113681,5310.57
13-Oct-23,44322.05,44563.05,44203.7,44287.95,169909362,8569.73
16-Oct-23,44204.75,44356.95,44044.4,44225.9,140416279,5070.04
17-Oct-23,44589.8,44589.85,44336.95,44409.5,120502257,6287.85
18-Oct-23,44404.2,44412.5,43861.45,43888.7,217182886,7931.28
19-Oct-23,43616.75,44058.8,43558.1,43754.5,156629503,7930.9
20-Oct-23,43584.25,43877.5,43567.45,43723.05,152394312,6198.69
23-Oct-23,43822.7,43831.3,43029.45,43151.2,201404300,7591.04
25-Oct-23,43308.3,43397.45,42758.4,42832,188273620,7402.28
26-Oct-23,42708.4,42716.2,42105.4,42280.15,307071946,12780.76
27-Oct-23,42555.6,42840.15,42482.75,42782,213867839,7515.61
30-Oct-23,42721.4,43112.5,42390.5,43039.15,188984726,5999.82
31-Oct-23,43356.85,43356.85,42797.15,42845.95,157391487,7678.31
01-Nov-23,42694.25,42815.15,42589.65,42700.95,145213582,6822.53
02-Nov-23,43018.7,43271.5,42796.45,43017.2,144713411,7556.85
03-Nov-23,43318.3,43416.1,43221,43318.25,124077759,4910.1
06-Nov-23,43627.75,43648.7,43415.2,43619.4,149913775,6574.44
07-Nov-23,43598.85,43799.35,43283.85,43737.9,198173326,9289.17
08-Nov-23,43791.8,43797.55,43547.75,43658.65,163438317,8174.1
09-Nov-23,43626.1,43876.75,43542.65,43683.6,108890302,5404.57
10-Nov-23,43543.25,43908.7,43504.95,43820.1,89974914,4066.49
12-Nov-23,44054.5,44056,43916.6,43996.65,26541813,876.91
13-Nov-23,43915.1,43970.75,43681.4,43891.25,169596833,6306.65
15-Nov-23,44398.45,44408.55,44164.55,44201.7,202535584,9618.46
16-Nov-23,44251.7,44420.95,44064.15,44161.55,144312535,7219.22
17-Nov-23,43656.25,43872.85,43513.85,43583.95,227415842,9025.22
20-Nov-23,43591.5,43724,43450.05,43584.95,124319579,5666.42
21-Nov-23,43790.95,43790.95,43586.45,43689.15,108196578,5746.35
22-Nov-23,43663.6,43692.5,43230.95,43449.6,150863505,7329.92
23-Nov-23,43452.75,43649.65,43451.35,43577.5,72280382,3834.27
24-Nov-23,43607.35,43806.5,43566.15,43769.1,96846530,4775.9
28-Nov-23,43851.55,43960.3,43739.8,43880.95,151249387,7047.12
29-Nov-23,44081.75,44630.35,44003.45,44566.45,152338716,7734.64
30-Nov-23,44711.2,44764.8,44254.6,44481.75,343168253,21570.23
01-Dec-23,44580.15,44951.1,44531.75,44814.2,204927587,8180.31
04-Dec-23,45671.5,46484.45,45484.2,46431.4,311170393,14550.11
05-Dec-23,46895.9,47230.55,46653.65,47012.25,326064098,15573.44
06-Dec-23,47256.75,47259.85,46750.2,46834.55,244245159,10666.48
07-Dec-23,46735.4,46927.7,46507.15,46841.4,208148115,6747.85
08-Dec-23,46797.2,47303.65,46793.9,47262,218254038,9180.03
11-Dec-23,47233.3,47588,47186.6,47314.25,182500023,7276.41
12-Dec-23,47421.7,47454,47004.05,47097.55,181986087,8796.84
13-Dec-23,47190.75,47201.95,46886.9,47092.25,202304718,8905.84
14-Dec-23,47567.65,47943.6,47510.85,47732.3,193093079,9839.45
15-Dec-23,47939.9,48219.95,47632.85,48143.55,313865426,20163.08
18-Dec-23,48068.5,48076.6,47806.7,47867.7,157255424,6762.4
19-Dec-23,47940.4,48017,47646.05,47870.9,189789200,7801.73
20-Dec-23,48085.35,48166.15,47202.65,47445.3,242487993,10779.73
21-Dec-23,47172.45,47932.4,46919.7,47840.15,207998676,10008.37
22-Dec-23,47837.75,48071.4,47415.85,47491.85,165824495,10615.92
26-Dec-23,47576.4,47838.45,47411.65,47724.85,118747478,6180.81
27-Dec-23,47818.5,48347.65,47806.7,48282.2,184934337,7976.75
28-Dec-23,48479.05,48636.45,48343.15,48508.55,391088458,14240.16
29-Dec-23,48374.85,48477.7,48091.85,48292.25,173986713,7476.67
01-Jan-24,48203.45,48450,48044.15,48234.3,146861652,4959.89
02-Jan-24,48194.8,48223.55,47689.8,47761.65,183177683,8751.01
03-Jan-24,47796.3,47798.75,47481.35,47704.95,233345158,9832.53
04-Jan-24,47805.4,48281.2,47738.15,48195.85,175744981,9718.17
05-Jan-24,48245.55,48381.95,47822.85,48159,180954626,9834.28
08-Jan-24,48096.65,48154.5,47387.35,47450.25,231436501,9469.54
09-Jan-24,47705.4,47939.3,47156.05,47242.65,160987383,7934.05
10-Jan-24,47073.85,47423.45,47010.8,47360.85,165160645,6969.8
11-Jan-24,47538.6,47662.1,47237,47438.35,132519875,5966.43
12-Jan-24,47572.7,47873.7,47408.5,47709.8,191640544,7146.18
15-Jan-24,47891.05,48248.05,47825.4,48158.3,167053734,8548.16
16-Jan-24,48109.95,48305.4,48002.85,48125.1,224460146,8140.38
17-Jan-24,46573.95,47212.75,45979.6,46064.45,499645242,29225.38
18-Jan-24,45492.75,46184.05,45430.7,45713.55,275044049,19277.92
19-Jan-24,46103.5,46249.85,45558.05,45701.15,296609385,17405.47
20-Jan-24,45989.25,46183.7,45640.9,46058.2,157202694,7004.79
23-Jan-24,46495.45,46580.3,44886.1,45015.05,422624502,23485.75
24-Jan-24,44489.4,45485.5,44489.4,45082.4,348696634,17822.46
25-Jan-24,45057.95,45139.05,44429,44866.15,386805113,19114.35
29-Jan-24,45171.5,45660.35,45110.9,45442.35,336781672,14163.2
30-Jan-24,45481.5,45678.7,45206.05,45367.75,232110117,10108.33
31-Jan-24,45295.65,46179.75,45071.2,45996.8,373131629,16491.11
01-Feb-24,46164.9,46306.9,45668.35,46188.65,305721773,10681.78
02-Feb-24,46568.2,46892.35,45901.25,45970.95,337040622,12743.15
05-Feb-24,45962.25,46048.6,45615.1,45825.55,265909716,11202.01
06-Feb-24,45891.2,45932.15,45527,45690.8,178592534,9115.56
07-Feb-24,45944.6,46062.85,45620.5,45818.5,283674776,13737.11
08-Feb-24,45973.85,46181.2,44893.75,45012,319908560,17193.25
09-Feb-24,44986.75,45718.15,44859.15,45634.55,275980366,13111.21
12-Feb-24,45664.3,45748.5,44633.85,44882.25,268816417,10317.6
13-Feb-24,45056.8,45750.4,44819.55,45502.4,245860544,12243.15
14-Feb-24,45014.65,46170.45,44860.75,45908.3,279949703,16369.67
15-Feb-24,46027.1,46297.7,45590.2,46218.9,277735723,11616.29
16-Feb-24,46454.3,46693.4,46264.4,46384.85,291383103,10101.23
19-Feb-24,46554.9,46717.4,46317.7,46535.5,158391356,8048.39
20-Feb-24,46444.9,47136.75,46367.8,47094.2,171886069,10520.32
21-Feb-24,47363.4,47363.4,46886.95,47019.7,198947007,11151.61
22-Feb-24,46934.55,47024.05,46426.85,46919.8,177182875,11307.92
23-Feb-24,47060.7,47245.35,46723.15,46811.75,200518213,8632.88
26-Feb-24,46615.85,46893.15,46513.55,46576.5,223684075,8008.66
27-Feb-24,46480.2,46722.25,46324.9,46588.05,157256037,7924.81
28-Feb-24,46640.9,46754.55,45852.55,45963.15,167271103,6980.13
29-Feb-24,45881.45,46329.65,45661.75,46120.9,544734727,16455.05
01-Mar-24,46218,47342.25,46218,47286.9,172519003,8587.25
04-Mar-24,47318.5,47529.6,47191.65,47456.1,158086247,7795.84
05-Mar-24,47265.7,47737.85,47196.75,47581,176908608,8513.12
06-Mar-24,47451.65,48161.25,47442.25,47965.4,301719696,14489.87
07-Mar-24,48035.8,48071.7,47747.2,47835.8,146312130,8873.38
11-Mar-24,47792.2,47853.8,47230.65,47327.85,204168522,10257.14
12-Mar-24,47351.35,47812.75,46884.45,47282.4,207215490,13545.13
13-Mar-24,47341.15,47468.7,46842.15,46981.3,274610911,14793.18
14-Mar-24,46825.75,47231.5,46565.55,46789.95,220394655,11310.48
15-Mar-24,46572.1,46802.55,46310.5,46594.1,339276817,26718.21
18-Mar-24,46458.75,46739.25,46022.15,46575.9,151328904,6888.3
19-Mar-24,46421.9,46602.35,46258.75,46384.8,147080034,8734.12
20-Mar-24,46392.9,46655.55,45828.8,46310.9,210365443,11766.43
21-Mar-24,46674.85,46990.25,46570.15,46684.9,150392246,8896.96
22-Mar-24,46634.9,46974.15,46566.8,46863.75,172184807,10851.42
26-Mar-24,46552.95,46788.35,46529.05,46600.2,171655734,11171.03
27-Mar-24,46643.45,46956.1,46643.45,46785.95,285050400,16539.74
28-Mar-24,46827.85,47440.45,46827.85,47124.6,347979603,13594.54
01-Apr-24,47391.05,47646.8,47373.1,47578.25,134089417,6573
02-Apr-24,47490.75,47707.35,47408.55,47545.45,183398624,10412.26
03-Apr-24,47350.25,47676.95,47279.8,47624.25,283779413,13792.53
04-Apr-24,48086.2,48254.65,47712.7,48060.8,324271925,18895.59
05-Apr-24,48104.65,48557.4,47894.5,48493.05,214305236,11909.32
08-Apr-24,48586.75,48716.95,48424.65,48581.7,263381555,7900.46
09-Apr-24,48810.8,48960.75,48568.25,48730.55,147583296,7024.79
10-Apr-24,48879.55,49057.4,48669.25,48986.6,247065747,9611.82
12-Apr-24,48671.2,48882.65,48477.55,48564.55,207985339,10643.84
15-Apr-24,48057.5,48255.5,47725.8,47773.25,197115142,7882.76
16-Apr-24,47436.7,47609,47316.55,47484.8,186069576,7841.45
18-Apr-24,47592.7,47829.75,46982.15,47069.45,186371057,10326.12
19-Apr-24,46744.95,47668.7,46579.05,47574.15,164580371,9513.25
22-Apr-24,48145.7,48146.3,47628.45,47924.9,177719481,9898.66
23-Apr-24,48299.6,48302.7,47899.3,47970.45,141110604,7677.26
24-Apr-24,48120.9,48246.2,48028.7,48189,112159300,5867.57
25-Apr-24,47772.65,48625.45,47737.2,48494.95,337412581,27018.59
26-Apr-24,48660,48679.65,48088.25,48201.05,208118242,12146.84
29-Apr-24,48359.9,49473.6,48342.7,49424.05,327134115,15966.76
30-Apr-24,49477.1,49974.75,49249.9,49396.75,402874252,20351.02
02-May-24,49262,49529.35,49123.6,49231.05,291857104,16230.32
03-May-24,49375.05,49607.75,48659.7,48923.55,222964426,12837.75
06-May-24,49174.55,49252.65,48784,48895.3,340187386,15200.24
07-May-24,48965.05,49023.5,48213.75,48285.35,230306618,10179.38
08-May-24,48124.2,48223.05,47851.15,48021.1,286041100,13795.53
09-May-24,47976.35,48258.65,47440.65,47487.9,272914366,13331.32
10-May-24,47555.5,47868.7,47313.35,47421.1,218854712,10013.36
13-May-24,47389.8,47841.6,46983.25,47754.1,220865860,8760.91
14-May-24,47748.85,47937.25,47607.85,47859.45,151958187,6712.08
15-May-24,47923.1,47957.2,47534.5,47687.45,188783717,8763.34
16-May-24,47945.85,48052.9,47340.35,47977.05,219943967,11108.34
17-May-24,47842.95,48188.65,47758.8,48115.65,143821357,8123.45
18-May-24,48197.3,48222.35,48108.15,48199.5,19246577,541.44
21-May-24,47927.1,48259.75,47927.1,48048.2,166750558,9490
22-May-24,48113.9,48114.05,47435.25,47781.95,204867369,11396.04
23-May-24,47899.35,48829.7,47873.15,48768.6,184456258,11162.27
24-May-24,48668,49052.95,48644.8,48971.65,135007612,7585
27-May-24,49105.9,49688.85,49051.25,49281.8,226530645,9390.6
28-May-24,49390.9,49511.15,49043.65,49142.15,155174235,7545.21
29-May-24,48786.7,49022.6,48401.55,48501.35,183590101,10459
30-May-24,48313.6,49044.6,48313.6,48682.35,151037825,9375.71
31-May-24,48895.15,49122.55,48569.05,48983.95,303626980,18069.59
03-Jun-24,50889.85,51133.2,50092.65,50979.95,453245928,25202.44
04-Jun-24,50667.05,50667.05,46077.85,46928.6,653139446,33667.79
05-Jun-24,47486.6,49362.9,46446.8,49054.6,546764854,28348.13
06-Jun-24,49426.4,49672.75,48906.75,49291.9,250402400,14360.95
07-Jun-24,49316.95,49943.2,49080.45,49803.2,170266438,10822.3
10-Jun-24,49808.15,50252.95,49622.75,49780.9,195780219,9140.94
11-Jun-24,49751.2,49970.3,49530.45,49705.75,128463766,8256.51
12-Jun-24,49857.45,50233.4,49697.35,49895.1,211727177,11289.28
13-Jun-24,50179,50186.45,49799.65,49846.7,125683920,7702.9
14-Jun-24,49993.95,50102.6,49693.35,50002,154981105,7507.39
18-Jun-24,50194.35,50562.15,49900.2,50440.9,189237872,9756.7
19-Jun-24,50607.9,51957,50441.75,51398.05,435312462,24722.97
20-Jun-24,51712.9,51842.2,51281.5,51783.25,235938598,12104.92
21-Jun-24,51927.3,51934.35,51224.95,51661.45,289444673,23707.52
24-Jun-24,51280.25,51783.95,51138.9,51703.95,176606126,9257.64
25-Jun-24,51759.45,52746.5,51747.65,52606,204026702,16867.03
26-Jun-24,52653.2,52988.3,52373.7,52870.5,214289918,14606.86
27-Jun-24,52980.3,53180.75,52639,52811.3,332885647,18239.22
28-Jun-24,52874.95,53030.3,52242.3,52342.25,244632703,11061.51
01-Jul-24,52351.15,52656.15,52166.05,52574.75,139055322,6894.61
02-Jul-24,52793.75,52828.45,51996.65,52168.1,194676008,12807.51
03-Jul-24,52872.3,53256.7,52482.65,53089.25,332402593,22966.82
04-Jul-24,53357.7,53357.7,52815.9,53103.7,163672180,10607.97
05-Jul-24,52560.1,52817.85,52290.05,52660.35,199567941,14152.15
08-Jul-24,52533.1,52710.8,52246.7,52425.8,158002550,8616.21
09-Jul-24,52390.5,52626.6,52292.95,52568.8,145059721,10180.78
10-Jul-24,52528.8,52528.8,52075.4,52189.3,228018571,12706.52
11-Jul-24,52316.9,52400.3,51749.45,52270.65,138311489,9194.75
12-Jul-24,52272.65,52794.55,52171.15,52278.9,170981035,11552.92
15-Jul-24,52330.05,52662.25,52154,52455.9,186148129,11913.53
16-Jul-24,52466.7,52619.05,52331.6,52396.8,158801629,9017.44
18-Jul-24,52215.05,52782.75,52168.65,52620.7,139447000,9944.84
19-Jul-24,52531.55,52586.75,52146.3,52265.6,134136064,7468.12
22-Jul-24,52145.6,52427,51874.55,52280.4,175252965,11946
23-Jul-24,52511,52547.55,51342.65,51778.3,207779807,12924.34
24-Jul-24,51657.65,51944.65,50784.25,51317,292240419,15833.99
25-Jul-24,50762.3,51006.1,50559.9,50888.75,188408002,11282.9
26-Jul-24,50456.1,51398.6,50438.3,51295.95,215682852,12658.89
29-Jul-24,51546.65,52340.25,51186.95,51406.25,513698890,21256.97
30-Jul-24,51383.9,51957.75,51260.05,51499.3,235230150,14083.47
31-Jul-24,51583.45,51663.1,51335.7,51553.4,219033329,12715.44
01-Aug-24,51672.6,51877.15,51456.2,51564,156350445,8681.22
02-Aug-24,51172.25,51608.7,51087.85,51350.15,162974928,10058.1
05-Aug-24,50586.25,50747.55,49719.1,50092.1,257765967,12590.46
06-Aug-24,50436.9,50688.8,49659.05,49748.3,162841378,10155.42
07-Aug-24,50286.2,50292.45,49782.2,50119,170992476,10967.38
08-Aug-24,50051.9,50440.75,49829.6,50156.7,124815472,8096.01
09-Aug-24,50612.1,50707.75,50386.45,50484.5,120151553,7428.07
12-Aug-24,50412.6,50830.7,50149.25,50577.95,163540890,9866.78
13-Aug-24,50395.35,50559.25,49785.1,49831.85,148944173,10481.17
14-Aug-24,49887.15,49959.25,49654.65,49727.3,137132065,8029.39
16-Aug-24,50133,50603.4,49806.05,50516.9,130691206,7551.7
19-Aug-24,50683.55,50728.25,50283.55,50368.35,115323210,6297.93
20-Aug-24,50417.25,51025.6,50398.6,50803.15,144159443,8269
21-Aug-24,50666.65,50772.45,50333.35,50685.55,180795768,11682.1
22-Aug-24,50894.8,51080,50794.45,50985.7,133056374,6539.25
23-Aug-24,51040.05,51117.85,50856.7,50933.45,88479768,5094.5
26-Aug-24,51100.65,51317.85,51061.55,51148.1,100320793,6061.78
27-Aug-24,51214.05,51404.7,50938.1,51278.75,111416843,8773.87
28-Aug-24,51208.95,51260.75,51033.7,51143.85,128085581,8195.06
29-Aug-24,51103.75,51368.95,50984.4,51152.75,143629783,10453.64
30-Aug-24,51437.45,51466.55,51256,51351,478573056,47100.19
02-Sep-24,51579.5,51579.5,51295.8,51439.55,150152857,8883.89
03-Sep-24,51479.75,51750.1,51240.05,51689.1,127204798,9647.14
04-Sep-24,51364.65,51503.55,51259.9,51400.25,159700071,8317.24
05-Sep-24,51544.25,51636.75,51389.15,51473.05,129639285,7199.02
06-Sep-24,51200.4,51380.05,50447.3,50576.85,185967220,10456.6
09-Sep-24,50549.25,51192.75,50369.4,51117.8,172392082,8680.31
10-Sep-24,51328.3,51366,50958.25,51272.3,119254409,8086
11-Sep-24,51218.55,51420.15,50947.7,51010,145073630,7944.87
12-Sep-24,51271,51878.1,51025,51772.4,127898149,9274.62
13-Sep-24,51952.55,51994.1,51643.95,51938.05,151963664,7602.33
16-Sep-24,52038.7,52208.7,51921.45,52153.15,93777745,5286.96
17-Sep-24,52249.05,52284.6,52085.5,52188.65,111430870,6966.69
18-Sep-24,52177.1,52954.2,52154.55,52750.4,205126988,11297.58
19-Sep-24,52929.25,53353.3,52847.9,53037.6,164882787,9220.7
20-Sep-24,53235.8,54066.1,53037.6,53793.2,271883692,24549.83
23-Sep-24,53917.9,54197.95,53741.4,54105.8,163673628,8951.37
24-Sep-24,54110.65,54247.7,53904.65,53968.6,192600707,10159.06
25-Sep-24,53794,54141.3,53792.85,54101.65,184559680,9194.41
26-Sep-24,54045.85,54467.35,54010.9,54375.35,170534996,9757.27
27-Sep-24,54338.7,54338.7,53763.2,53834.3,217415265,12546.22
30-Sep-24,53556.95,53726.4,52926.55,52978.1,190319755,8923.99
01-Oct-24,52844,53235.25,52817.8,52922.6,240165035,9596.02
03-Oct-24,52314.45,52582.95,51683.4,51845.2,272327853,13481.2
04-Oct-24,51643.75,52358.35,51347.25,51462.05,255769234,12533.96
07-Oct-24,51543.2,51784.8,50194.3,50478.9,328679712,19103.48
08-Oct-24,50736.1,51176.05,50466,51021,153214037,8201.03
09-Oct-24,51161.75,51707.15,50903.75,51007,310003563,12531.69
10-Oct-24,51195.7,51659.45,51047,51530.9,123685597,6970.77
11-Oct-24,51491.9,51560,51005.85,51172.3,109416180,6858.19
14-Oct-24,51263.25,51893,51220.85,51816.9,126590926,7093.53
15-Oct-24,51975.95,52022.05,51698.75,51906,101408546,6693.44
16-Oct-24,51711.2,52031.6,51711.2,51801.05,94424408,5779.85
17-Oct-24,51849.3,51930.2,51150.25,51288.8,107821058,6204.87
18-Oct-24,51261,52199.45,51000.9,52094.2,139076902,9097.47
21-Oct-24,52361.1,52577.5,51855.15,51962.7,145727673,10893.22
22-Oct-24,52071.35,52257.3,51179.6,51257.15,203947181,11067.63
23-Oct-24,51117.8,51551.55,51107.9,51239,208111850,9710.54
24-Oct-24,51272.3,51781.55,51201.85,51531.15,171818678,7651.48
25-Oct-24,51369.75,51501.05,50382.1,50787.45,271735399,14819.64
28-Oct-24,51061.35,51589.15,51012.55,51259.3,447571902,12761.66
29-Oct-24,51404.1,52354.85,51278.9,52320.7,374629247,14536.44
30-Oct-24,51988.7,52220,51733,51807.5,247658224,11307.58
31-Oct-24,51649.45,52005.6,51318.1,51475.35,319910762,10626.73
01-Nov-24,51550.15,51825.5,51459.4,51673.9,51350377,1023.61
04-Nov-24,51764.5,51764.5,51066.8,51215.25,320472374,10675.25
05-Nov-24,51052.6,52289.55,50865.45,52207.25,244983932,12746.52
06-Nov-24,52440.4,52493.95,52185.4,52317.4,219097414,10051.57
07-Nov-24,52258.95,52377.25,51752.25,51916.5,160476603,7418.76
08-Nov-24,51869.15,52007.15,51494,51561.2,157226476,8047.16
11-Nov-24,51562.7,52177.7,51294.2,51876.75,160694052,7576.85
12-Nov-24,52053.75,52169.05,51006.85,51157.8,131415636,8256.31
13-Nov-24,51030.95,51353.5,49904.4,50088.35,207050329,9648.29
14-Nov-24,50053.45,50561.8,49939.35,50179.55,133887043,6834.4
18-Nov-24,50312.45,50445.8,50074,50363.8,161525597,7291.66
19-Nov-24,50580.55,50983.5,50440.85,50626.5,185755396,11808.91
21-Nov-24,50625,50652.15,49787.1,50372.9,254623745,11059.22
22-Nov-24,50512.8,51271.5,50508.25,51135.4,183377690,9726.6
25-Nov-24,52046.35,52331.1,51774.05,52207.5,458462507,48724.25
26-Nov-24,52554.9,52555.5,51999.75,52191.5,113118684,6692.01
27-Nov-24,52154.3,52444.35,52019.65,52301.8,151590455,9483.92
28-Nov-24,52389.95,52760.2,51782.9,51906.85,172034869,11035.07
29-Nov-24,51984.15,52170.9,51759.45,52055.6,139625360,7754.53
02-Dec-24,52087.65,52197.25,51693.95,52109,102500670,5850.86
03-Dec-24,52357.95,52780.9,52216.85,52695.75,173561594,10201.25
04-Dec-24,52775,53387.1,52685.15,53266.9,228584540,11813.29
05-Dec-24,53354.45,53888.3,52850.35,53603.55,155605811,11440.43
06-Dec-24,53634.2,53868.5,53160.65,53509.5,209369122,8276.79
09-Dec-24,53380.75,53775.1,53326.4,53407.75,121821865,6989.26
10-Dec-24,53450.05,53624.05,53302.65,53577.7,121836590,5376.71
11-Dec-24,53459.3,53648.05,53302.15,53391.35,101587795,5690.56
12-Dec-24,53201,53537.45,53174.4,53216.45,99473861,6140.28
13-Dec-24,53109.8,53654,52264.55,53583.8,139912483,7776.14
16-Dec-24,53502.5,53738.9,53335,53581.35,85755127,4980.12
17-Dec-24,53394.1,53515.7,52709.4,52834.8,116219553,6731.56
18-Dec-24,52696.95,52827.6,52010.65,52139.55,149536630,6980.26
19-Dec-24,51428.45,51789.85,51263.75,51575.7,145941694,8027.55
20-Dec-24,51401.35,51629,50609.35,50759.2,228200799,16375.69
23-Dec-24,51044.4,51417.35,51030.4,51317.6,110847696,4510.06
24-Dec-24,51314.95,51382.1,51137.5,51233,112046629,5487.6
26-Dec-24,51395.8,51740,50951.8,51170.7,91270844,4498.69
27-Dec-24,51268.2,51628.45,51240.1,51311.3,78171919,4120.89
30-Dec-24,51255.35,51979.75,50718.35,50952.75,316292024,11753.32
31-Dec-24,50648.2,50945.55,50599.8,50860.2,105274010,5698.85
01-Jan-25,50841.9,51321.95,50485.05,51060.6,81129924,3485.94
02-Jan-25,51084.95,51672.75,50992.8,51605.55,134402813,6772.81
03-Jan-25,51567.15,51671.6,50904.35,50988.8,148238026,8040.74
06-Jan-25,50990.65,51026.1,49751,49922,184590426,7006.9
07-Jan-25,50061.2,50447.6,49969.3,50202.15,103825140,5397.67
08-Jan-25,50201.75,50246.9,49389.75,49835.05,131178850,6950.22
09-Jan-25,49712.55,49798.1,49230.15,49503.5,136379631,8842.81
10-Jan-25,49426.5,49483.15,48631.2,48734.15,142386637,6354.11
13-Jan-25,48264.25,48606.35,47898.35,48041.25,168780899,7299.58
14-Jan-25,48266.9,49007.35,48235.2,48729.15,151923269,7745.76
15-Jan-25,48832.75,49083.65,48522.4,48751.7,145112403,5702.11
16-Jan-25,49082.9,49459,49038.45,49278.7,146732136,7742.3
17-Jan-25,48959.5,49047.2,48309.5,48540.6,130598508,8620.64
20-Jan-25,48834.15,49650.6,48683.6,49350.8,173115109,10519.88
21-Jan-25,49532,49543.15,48430.95,48570.9,134686328,9193.77
22-Jan-25,48689.55,48781.75,48074.05,48724.4,151683951,8347.43
23-Jan-25,48770.15,48892.7,48493,48589,124573638,8807.77
24-Jan-25,48546.05,48858.65,48203,48367.8,139948431,7505.19
27-Jan-25,47881.65,48319.2,47844.15,48064.65,271808231,8969.36
28-Jan-25,48642.5,49247.15,48449.05,48866.85,299944475,12208.48
29-Jan-25,48997.2,49199.65,48849.8,49165.95,177169221,5952.79
30-Jan-25,49206.2,49426.2,49031.8,49311.95,197906088,8567.72
31-Jan-25,49259.65,49674.8,49031.8,49587.2,232021331,7728.28
01-Feb-25,49592.55,50009.5,48925.45,49506.95,118009351,3955.85
03-Feb-25,49074.8,49373.45,48906.05,49210.55,122888691,5789.59
04-Feb-25,49538.8,50206.6,49482.5,50157.95,155659931,9984.88
05-Feb-25,50402.3,50522.15,50215.45,50343.05,148953623,7176.17
06-Feb-25,50468.35,50553.35,50149.8,50382.1,158402021,8485.81
07-Feb-25,50484.45,50641.75,49871.15,50158.85,178726541,9150.02
10-Feb-25,50052.5,50155.65,49703.1,49981,98420678,5412.83
11-Feb-25,49812.15,49906.75,49177.4,49403.4,127015655,6260.18
12-Feb-25,49402.25,49702.35,48734.35,49479.45,136468017,6944.33
13-Feb-25,49469.35,49836.1,49276.1,49359.85,118606192,7310.63
14-Feb-25,49485.65,49592.95,48719.75,49099.45,130641404,6228.74
17-Feb-25,48880.4,49319,48525.6,49258.9,114805488,5147.25
18-Feb-25,49211.85,49328.55,48814.95,49087.3,107781259,5531.66
19-Feb-25,48895.35,49628.25,48804,49570.1,113250369,5739.81
20-Feb-25,49314.1,49455.8,49150.95,49334.55,111960237,6208.97
21-Feb-25,49127.95,49306.55,48764,48981.2,95345014,5055.3
24-Feb-25,48619.8,48748.4,48281.9,48651.95,95748720,5512.2
25-Feb-25,48691.2,48862.15,48534.15,48608.35,106651228,6429.81
27-Feb-25,48732.2,48972.55,48627.1,48743.8,186728631,9357.41
28-Feb-25,48437.55,48574.5,48078.7,48344.7,287716653,18190.01
03-Mar-25,48478.6,48574.7,47841.3,48114.3,151025906,6405.82
