DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
01-Mar-21,EQ,"1,263.30","1,284.50","1,259.00","1,253.30","1,271.00","1,267.00","1,271.66","1,392.80",509.25,5756286,"7,32,00,37,306.65",133035
02-Mar-21,EQ,"1,282.25","1,310.00","1,279.20","1,267.00","1,308.60","1,304.50","1,294.56","1,392.80",509.25,10461434,"13,54,29,27,955.10",182506
03-Mar-21,EQ,"1,319.20","1,347.00","1,308.00","1,304.50","1,340.95","1,343.55","1,329.25","1,392.80",509.25,9056399,"12,03,82,22,652.00",189231
04-Mar-21,EQ,"1,335.00","1,363.85","1,325.90","1,343.55","1,334.60","1,330.35","1,343.22","1,392.80",509.25,12041941,"16,17,49,61,451.80",225028
05-Mar-21,EQ,"1,328.50","1,340.00","1,305.05","1,330.35","1,320.05","1,316.70","1,322.67","1,392.80",509.25,6486176,"8,57,90,75,404.40",180930
08-Mar-21,EQ,"1,324.80","1,346.10","1,317.20","1,316.70","1,336.05","1,335.75","1,334.28","1,392.80",509.25,5119392,"6,83,06,99,261.80",126809
09-Mar-21,EQ,"1,329.50","1,350.45","1,318.75","1,335.75","1,344.00","1,345.55","1,334.21","1,392.80",509.25,6518173,"8,69,65,84,495.75",144157
10-Mar-21,EQ,"1,356.90","1,374.00","1,355.00","1,345.55","1,366.50","1,368.15","1,365.17","1,392.80",509.25,7925984,"10,82,03,04,084.25",177164
12-Mar-21,EQ,"1,373.00","1,391.70","1,370.05","1,368.15","1,375.30","1,374.85","1,381.13","1,392.80",509.25,9462061,"13,06,83,74,479.10",199285
15-Mar-21,EQ,"1,370.00","1,379.90","1,358.50","1,374.85","1,371.95","1,373.60","1,369.96","1,392.80",509.25,6658665,"9,12,20,82,515.75",174194
16-Mar-21,EQ,"1,386.05","1,406.00","1,380.50","1,373.60","1,384.60","1,384.00","1,391.20","1,406.00",509.25,9352771,"13,01,15,43,029.50",230871
17-Mar-21,EQ,"1,392.25","1,400.00","1,382.00","1,384.00","1,387.10","1,387.00","1,392.47","1,406.00",509.25,7626744,"10,62,00,25,456.00",157640
18-Mar-21,EQ,"1,393.75","1,393.75","1,313.50","1,387.00","1,341.80","1,337.10","1,347.80","1,406.00",509.25,10961755,"14,77,42,34,434.95",298042
19-Mar-21,EQ,"1,330.00","1,355.20","1,318.00","1,337.10","1,347.15","1,344.45","1,340.27","1,406.00",509.25,12767112,"17,11,13,30,912.85",235459
22-Mar-21,EQ,"1,350.10","1,376.00","1,336.10","1,344.45","1,371.10","1,370.80","1,355.94","1,406.00",515.9,4862758,"6,59,36,05,265.20",129112
23-Mar-21,EQ,"1,372.45","1,383.25","1,359.60","1,370.80","1,369.80","1,371.55","1,372.44","1,406.00",515.9,7165335,"9,83,39,91,115.85",164495
24-Mar-21,EQ,"1,357.85","1,370.45","1,346.25","1,371.55","1,355.00","1,353.75","1,357.63","1,406.00",515.9,6134303,"8,32,81,38,652.25",143327
25-Mar-21,EQ,"1,346.75","1,352.50","1,327.60","1,353.75","1,337.60","1,333.80","1,338.88","1,406.00",515.9,8749994,"11,71,52,31,220.75",184200
26-Mar-21,EQ,"1,344.70","1,356.70","1,332.00","1,333.80","1,338.70","1,336.20","1,340.61","1,406.00",515.9,4922071,"6,59,85,64,525.25",138471
30-Mar-21,EQ,"1,346.90","1,400.00","1,336.15","1,336.20","1,386.50","1,385.30","1,373.99","1,406.00",582.15,10546919,"14,49,13,56,277.80",227944
31-Mar-21,EQ,"1,382.00","1,388.00","1,363.30","1,385.30","1,367.30","1,368.05","1,370.72","1,406.00",582.15,8220987,"11,26,86,77,504.10",218153
01-Apr-21,EQ,"1,380.00","1,391.60","1,371.00","1,368.05","1,386.00","1,385.20","1,382.72","1,406.00",582.15,5675155,"7,84,71,48,794.55",146481
05-Apr-21,EQ,"1,391.00","1,425.00","1,387.00","1,385.20","1,415.00","1,409.90","1,406.84","1,425.00",603.5,9479572,"13,33,62,73,564.95",237018
06-Apr-21,EQ,"1,423.00","1,426.00","1,406.45","1,409.90","1,414.00","1,411.05","1,415.69","1,426.00",603.5,5793571,"8,20,18,98,839.90",153955
07-Apr-21,EQ,"1,410.25","1,434.95","1,406.60","1,411.05","1,430.00","1,430.20","1,422.23","1,434.95",603.5,5879234,"8,36,16,00,367.55",135633
08-Apr-21,EQ,"1,430.00","1,451.70","1,421.00","1,430.20","1,438.15","1,439.85","1,440.96","1,451.70",603.5,5654434,"8,14,77,88,509.25",179859
09-Apr-21,EQ,"1,455.00","1,455.00","1,430.05","1,439.85","1,441.00","1,441.05","1,441.23","1,455.00",603.5,6052712,"8,72,33,70,111.65",134860
12-Apr-21,EQ,"1,474.00","1,477.55","1,415.00","1,441.05","1,431.50","1,425.75","1,438.59","1,477.55",603.5,20384532,"29,32,50,12,715.25",477964
13-Apr-21,EQ,"1,433.00","1,435.25","1,375.00","1,425.75","1,402.85","1,397.15","1,394.92","1,477.55",603.5,14855206,"20,72,18,14,129.60",453578
15-Apr-21,EQ,"1,332.30","1,366.40","1,320.00","1,397.15","1,363.30","1,360.75","1,347.38","1,477.55",603.5,25342491,"34,14,59,35,655.55",678751
16-Apr-21,EQ,"1,365.00","1,370.85","1,346.60","1,360.75","1,348.10","1,353.75","1,358.97","1,477.55",603.5,10879878,"14,78,53,92,742.35",285474
19-Apr-21,EQ,"1,340.00","1,379.70","1,332.35","1,353.75","1,363.00","1,362.55","1,359.57","1,477.55",627.8,12508028,"17,00,55,47,107.35",260647
20-Apr-21,EQ,"1,379.00","1,379.00","1,342.40","1,362.55","1,349.00","1,351.35","1,357.18","1,477.55",627.8,8560766,"11,61,84,60,456.40",174560
22-Apr-21,EQ,"1,355.55","1,364.80","1,345.15","1,351.35","1,352.00","1,351.10","1,352.38","1,477.55",627.8,6622446,"8,95,60,80,142.05",203956
23-Apr-21,EQ,"1,343.00","1,348.40","1,331.00","1,351.10","1,333.90","1,333.80","1,339.49","1,477.55",627.8,7316262,"9,80,00,84,842.40",163801
26-Apr-21,EQ,"1,332.25","1,351.30","1,321.00","1,333.80","1,345.00","1,343.55","1,343.19","1,477.55",646.7,7088606,"9,52,13,61,287.20",130375
27-Apr-21,EQ,"1,346.00","1,353.00","1,340.15","1,343.55","1,347.50","1,348.50","1,346.89","1,477.55",646.7,3636115,"4,89,74,45,224.05",145974
28-Apr-21,EQ,"1,358.00","1,359.50","1,344.60","1,348.50","1,355.80","1,356.00","1,353.45","1,477.55",646.7,4879234,"6,60,37,77,602.05",137376
29-Apr-21,EQ,"1,368.00","1,369.00","1,351.40","1,356.00","1,356.00","1,356.35","1,360.05","1,477.55",646.7,5412357,"7,36,10,90,047.40",119277
30-Apr-21,EQ,"1,346.30","1,373.90","1,345.90","1,356.35","1,348.60","1,354.35","1,361.16","1,477.55",646.7,8354677,"11,37,20,27,784.65",131718
03-May-21,EQ,"1,340.80","1,361.00","1,338.00","1,354.35","1,349.00","1,352.05","1,350.88","1,477.55",646.7,4560337,"6,16,04,48,676.90",126788
04-May-21,EQ,"1,354.00","1,354.95","1,324.10","1,352.05","1,331.00","1,329.40","1,339.98","1,477.55",646.7,4887060,"6,54,85,65,378.45",158010
05-May-21,EQ,"1,341.10","1,343.90","1,327.80","1,329.40","1,343.00","1,341.50","1,337.33","1,477.55",646.7,3939788,"5,26,87,94,240.45",113183
06-May-21,EQ,"1,345.00","1,364.70","1,337.40","1,341.50","1,359.15","1,361.60","1,354.33","1,477.55",646.7,4810090,"6,51,44,32,065.10",128184
07-May-21,EQ,"1,365.30","1,373.05","1,348.50","1,361.60","1,352.70","1,352.55","1,357.23","1,477.55",646.7,4991435,"6,77,45,39,803.35",146974
10-May-21,EQ,"1,349.85","1,352.90","1,335.05","1,352.55","1,339.90","1,339.55","1,341.13","1,477.55",646.7,7195348,"9,64,98,93,780.00",160151
11-May-21,EQ,"1,336.90","1,341.00","1,325.10","1,339.55","1,332.05","1,330.65","1,330.00","1,477.55",646.7,6420988,"8,53,99,45,151.20",201614
12-May-21,EQ,"1,330.00","1,330.00","1,314.50","1,330.65","1,327.60","1,327.00","1,323.46","1,477.55",646.7,5241898,"6,93,74,27,272.00",143805
14-May-21,EQ,"1,326.85","1,326.85","1,311.30","1,327.00","1,320.00","1,316.40","1,316.25","1,477.55",646.7,4824609,"6,35,03,87,004.95",180008
17-May-21,EQ,"1,320.30","1,334.95","1,320.30","1,316.40","1,328.55","1,329.40","1,329.34","1,477.55",653,5017129,"6,66,94,58,544.35",118670
18-May-21,EQ,"1,338.00","1,344.60","1,329.50","1,329.40","1,338.75","1,340.00","1,338.06","1,477.55",653,5620150,"7,52,00,81,253.15",135851
19-May-21,EQ,"1,342.00","1,357.45","1,333.25","1,340.00","1,334.65","1,337.00","1,344.41","1,477.55",653,4435878,"5,96,36,17,809.65",135009
20-May-21,EQ,"1,348.40","1,349.10","1,335.00","1,337.00","1,341.95","1,339.30","1,340.80","1,477.55",653,4490092,"6,02,03,30,291.35",111007
21-May-21,EQ,"1,347.50","1,357.50","1,346.35","1,339.30","1,356.00","1,354.50","1,351.75","1,477.55",653,4969733,"6,71,78,56,342.70",153186
24-May-21,EQ,"1,356.65","1,363.00","1,345.10","1,354.50","1,349.00","1,348.05","1,352.41","1,477.55",674.95,4225371,"5,71,44,41,955.70",108054
25-May-21,EQ,"1,358.00","1,368.00","1,354.45","1,348.05","1,364.00","1,361.60","1,361.92","1,477.55",674.95,4099340,"5,58,29,84,590.85",129513
26-May-21,EQ,"1,367.90","1,400.00","1,362.05","1,361.60","1,395.00","1,397.25","1,386.91","1,477.55",674.95,6850024,"9,50,03,78,457.65",174833
27-May-21,EQ,"1,404.20","1,416.25","1,391.70","1,397.25","1,408.90","1,402.25","1,404.67","1,477.55",674.95,15365391,"21,58,32,97,998.60",250209
28-May-21,EQ,"1,409.75","1,414.00","1,396.10","1,402.25","1,407.70","1,405.05","1,406.44","1,477.55",674.95,4261312,"5,99,32,59,437.60",106771
31-May-21,EQ,"1,401.50","1,401.50","1,383.00","1,405.05","1,395.00","1,393.75","1,393.13","1,477.55",675.5,4429904,"6,17,14,26,112.80",145671
01-Jun-21,EQ,"1,400.00","1,401.00","1,378.65","1,393.75","1,388.95","1,387.20","1,385.00","1,477.55",675.5,4791325,"6,63,59,64,926.65",180376
02-Jun-21,EQ,"1,380.75","1,391.95","1,365.00","1,387.20","1,381.00","1,378.65","1,374.91","1,477.55",675.5,9272276,"12,74,85,17,787.25",186335
03-Jun-21,EQ,"1,388.10","1,399.00","1,377.05","1,378.65","1,390.80","1,389.65","1,385.81","1,477.55",675.5,5115645,"7,08,93,19,506.30",137141
04-Jun-21,EQ,"1,393.95","1,396.90","1,377.65","1,389.65","1,385.15","1,385.65","1,384.98","1,477.55",675.5,4194328,"5,80,90,75,426.80",109532
07-Jun-21,EQ,"1,391.00","1,392.00","1,377.30","1,385.65","1,390.50","1,389.65","1,384.88","1,477.55",675.5,5154576,"7,13,84,86,995.40",127520
08-Jun-21,EQ,"1,396.00","1,421.75","1,395.55","1,389.65","1,414.00","1,412.95","1,412.47","1,477.55",675.5,7360630,"10,39,66,98,470.40",188069
09-Jun-21,EQ,"1,413.40","1,425.00","1,404.60","1,412.95","1,415.00","1,415.30","1,415.72","1,477.55",675.5,5394317,"7,63,68,46,520.45",137139
10-Jun-21,EQ,"1,424.00","1,429.00","1,419.00","1,415.30","1,424.25","1,424.30","1,423.55","1,477.55",675.5,3496575,"4,97,75,61,087.00",121283
11-Jun-21,EQ,"1,430.10","1,451.60","1,429.45","1,424.30","1,446.05","1,446.90","1,443.02","1,477.55",675.5,6140828,"8,86,13,16,923.80",173378
14-Jun-21,EQ,"1,471.00","1,477.00","1,453.45","1,446.90","1,460.00","1,461.80","1,463.12","1,477.55",685.25,7132294,"10,43,54,31,661.00",147667
15-Jun-21,EQ,"1,464.00","1,476.00","1,463.00","1,461.80","1,474.00","1,473.90","1,469.83","1,477.55",685.25,5403104,"7,94,16,36,318.20",141422
16-Jun-21,EQ,"1,472.70","1,489.45","1,467.50","1,473.90","1,479.20","1,480.60","1,478.45","1,489.45",685.25,7661710,"11,32,74,44,062.60",162924
17-Jun-21,EQ,"1,475.10","1,502.65","1,475.10","1,480.60","1,501.20","1,495.30","1,487.78","1,502.65",685.25,7677951,"11,42,31,16,458.10",229654
18-Jun-21,EQ,"1,509.00","1,515.80","1,487.40","1,495.30","1,510.00","1,503.30","1,501.85","1,515.80",685.25,13533974,"20,32,60,29,669.85",240906
21-Jun-21,EQ,"1,493.00","1,505.80","1,484.20","1,503.30","1,501.25","1,500.30","1,496.92","1,515.80",692.1,5454052,"8,16,42,76,798.15",124524
22-Jun-21,EQ,"1,509.70","1,521.45","1,502.10","1,500.30","1,511.35","1,511.85","1,510.60","1,521.45",692.1,6427862,"9,70,99,10,031.05",127430
23-Jun-21,EQ,"1,525.00","1,525.00","1,498.65","1,511.85","1,503.00","1,503.15","1,508.29","1,525.00",692.1,5529809,"8,34,05,57,841.65",118288
24-Jun-21,EQ,"1,517.00","1,568.75","1,511.20","1,503.15","1,556.10","1,559.20","1,543.60","1,568.75",692.1,10785137,"16,64,78,92,220.05",263797
25-Jun-21,EQ,"1,572.00","1,578.00","1,543.00","1,559.20","1,574.00","1,574.20","1,565.12","1,578.00",692.1,9780240,"15,30,72,52,499.45",192643
28-Jun-21,EQ,"1,572.90","1,580.15","1,560.60","1,574.20","1,569.10","1,571.80","1,570.82","1,580.15",724.25,5019178,"7,88,42,37,903.00",136591
29-Jun-21,EQ,"1,561.00","1,573.65","1,559.20","1,571.80","1,562.00","1,563.05","1,564.66","1,580.15",724.25,5913567,"9,25,27,00,415.30",197132
30-Jun-21,EQ,"1,572.05","1,591.00","1,572.05","1,563.05","1,580.00","1,580.80","1,582.44","1,591.00",724.25,6058722,"9,58,75,62,981.95",167938
01-Jul-21,EQ,"1,576.85","1,576.85","1,559.05","1,580.80","1,561.95","1,560.40","1,565.56","1,591.00",724.25,4814317,"7,53,71,12,360.90",150925
02-Jul-21,EQ,"1,558.95","1,569.45","1,542.60","1,560.40","1,566.20","1,567.80","1,555.25","1,591.00",724.25,5166064,"8,03,45,20,019.85",136155
05-Jul-21,EQ,"1,569.15","1,585.00","1,561.05","1,567.80","1,583.65","1,578.95","1,572.73","1,591.00",761.5,4058338,"6,38,26,78,903.05",123094
06-Jul-21,EQ,"1,573.70","1,586.75","1,557.10","1,578.95","1,561.00","1,562.20","1,575.11","1,591.00",761.5,4089574,"6,44,15,17,704.60",120142
07-Jul-21,EQ,"1,566.05","1,570.55","1,544.65","1,562.20","1,562.50","1,564.60","1,560.32","1,591.00",761.5,4797120,"7,48,50,54,451.90",143812
08-Jul-21,EQ,"1,568.00","1,576.00","1,549.00","1,564.60","1,560.40","1,560.75","1,559.79","1,591.00",761.5,3326813,"5,18,91,18,227.50",158022
09-Jul-21,EQ,"1,556.00","1,569.90","1,551.00","1,560.75","1,564.90","1,562.90","1,562.12","1,591.00",761.5,3436594,"5,36,83,62,102.90",125788
12-Jul-21,EQ,"1,570.55","1,578.00","1,533.75","1,562.90","1,547.00","1,547.85","1,558.59","1,591.00",781.35,4588982,"7,15,23,41,636.50",145234
13-Jul-21,EQ,"1,556.40","1,556.40","1,536.30","1,547.85","1,545.50","1,544.95","1,542.74","1,591.00",781.35,4456160,"6,87,47,07,703.35",177123
14-Jul-21,EQ,"1,554.00","1,582.80","1,538.10","1,544.95","1,577.40","1,576.90","1,565.34","1,591.00",781.35,5657716,"8,85,62,61,426.95",169742
15-Jul-21,EQ,"1,557.90","1,596.85","1,556.00","1,576.90","1,579.85","1,580.80","1,581.74","1,596.85",781.35,10021355,"15,85,12,01,207.15",248472
16-Jul-21,EQ,"1,573.75","1,574.65","1,549.60","1,580.80","1,556.75","1,555.45","1,560.17","1,596.85",781.35,6265593,"9,77,53,71,403.80",191620
19-Jul-21,EQ,"1,544.70","1,552.90","1,537.55","1,555.45","1,544.55","1,541.70","1,542.32","1,596.85",900.65,5669162,"8,74,36,41,778.75",192818
20-Jul-21,EQ,"1,538.30","1,557.70","1,538.00","1,541.70","1,547.00","1,550.05","1,547.47","1,596.85",900.65,5069939,"7,84,55,58,519.00",138422
22-Jul-21,EQ,"1,561.40","1,592.85","1,561.40","1,550.05","1,588.95","1,590.20","1,580.70","1,596.85",900.65,7854575,"12,41,57,07,697.05",233651
23-Jul-21,EQ,"1,588.55","1,598.50","1,585.05","1,590.20","1,589.00","1,590.45","1,591.84","1,598.50",900.65,4179719,"6,65,34,35,201.45",144421
26-Jul-21,EQ,"1,594.10","1,611.65","1,594.10","1,590.45","1,603.05","1,603.90","1,606.06","1,611.65",912.1,4586710,"7,36,65,26,110.60",128901
27-Jul-21,EQ,"1,605.00","1,609.30","1,597.90","1,603.90","1,600.10","1,602.55","1,603.05","1,611.65",912.1,5892859,"9,44,65,68,393.85",108822
28-Jul-21,EQ,"1,605.10","1,607.60","1,585.50","1,602.55","1,607.00","1,605.60","1,597.48","1,611.65",912.1,4686788,"7,48,70,50,950.55",110822
29-Jul-21,EQ,"1,600.10","1,620.00","1,600.10","1,605.60","1,615.50","1,617.00","1,614.80","1,620.00",912.1,4660873,"7,52,63,75,521.85",144550
30-Jul-21,EQ,"1,610.00","1,623.40","1,606.15","1,617.00","1,611.75","1,610.50","1,613.35","1,623.40",912.1,6234257,"10,05,80,16,360.45",136907
02-Aug-21,EQ,"1,627.45","1,634.75","1,619.20","1,610.50","1,632.00","1,631.55","1,627.56","1,634.75",912.1,5553389,"9,03,84,50,771.15",123236
03-Aug-21,EQ,"1,647.00","1,658.65","1,635.60","1,631.55","1,657.00","1,655.20","1,645.86","1,658.65",912.1,5513668,"9,07,47,03,956.65",140415
04-Aug-21,EQ,"1,669.10","1,679.90","1,639.05","1,655.20","1,648.55","1,649.25","1,653.26","1,679.90",912.1,6740391,"11,14,36,05,330.60",152430
05-Aug-21,EQ,"1,649.50","1,666.00","1,647.05","1,649.25","1,652.00","1,653.55","1,655.81","1,679.90",912.1,5420536,"8,97,54,00,927.00",124049
06-Aug-21,EQ,"1,657.00","1,660.65","1,644.00","1,653.55","1,652.10","1,650.20","1,652.90","1,679.90",912.1,3754855,"6,20,64,01,477.15",100454
09-Aug-21,EQ,"1,661.00","1,667.45","1,646.40","1,650.20","1,664.40","1,663.30","1,656.74","1,679.90",912.1,5018477,"8,31,43,09,677.50",113096
10-Aug-21,EQ,"1,668.00","1,680.00","1,661.05","1,663.30","1,674.15","1,677.25","1,674.29","1,680.00",912.1,6846517,"11,46,30,58,438.00",135096
11-Aug-21,EQ,"1,674.80","1,684.00","1,668.00","1,677.25","1,675.10","1,677.55","1,676.00","1,684.00",912.1,4899639,"8,21,18,08,501.95",149326
12-Aug-21,EQ,"1,679.15","1,696.50","1,674.00","1,677.55","1,684.95","1,689.60","1,687.65","1,696.50",912.1,5659579,"9,55,13,99,367.55",152218
13-Aug-21,EQ,"1,697.00","1,722.50","1,691.30","1,689.60","1,713.95","1,712.20","1,707.76","1,722.50",912.1,5612790,"9,58,53,18,721.70",144604
16-Aug-21,EQ,"1,707.70","1,719.95","1,690.10","1,712.20","1,702.95","1,704.40","1,703.86","1,722.50",912.1,4564109,"7,77,65,99,067.95",181480
17-Aug-21,EQ,"1,703.90","1,748.90","1,686.55","1,704.40","1,737.40","1,741.65","1,730.04","1,748.90",912.1,9510390,"16,45,33,41,374.00",263393
18-Aug-21,EQ,"1,729.00","1,755.50","1,727.00","1,741.65","1,732.00","1,733.45","1,739.38","1,755.50",912.1,6686090,"11,62,96,23,310.35",193759
20-Aug-21,EQ,"1,716.10","1,745.00","1,716.10","1,733.45","1,729.50","1,732.95","1,734.19","1,755.50",912.1,6206972,"10,76,40,80,448.55",188065
23-Aug-21,EQ,"1,735.75","1,753.15","1,732.00","1,732.95","1,739.60","1,738.75","1,741.65","1,755.50",912.1,6189051,"10,77,91,86,291.55",170252
24-Aug-21,EQ,"1,750.00","1,757.00","1,712.70","1,738.75","1,721.50","1,720.85","1,729.85","1,757.00",912.1,7602939,"13,15,19,81,489.80",242564
25-Aug-21,EQ,"1,718.00","1,746.90","1,718.00","1,720.85","1,737.65","1,735.55","1,732.13","1,757.00",912.1,6153253,"10,65,82,28,275.25",140494
26-Aug-21,EQ,"1,734.00","1,746.00","1,720.00","1,735.55","1,723.40","1,727.70","1,734.31","1,757.00",912.1,5302248,"9,19,57,16,831.35",114055
27-Aug-21,EQ,"1,725.00","1,727.70","1,705.20","1,727.70","1,707.50","1,708.80","1,713.26","1,757.00",912.1,6698514,"11,47,63,09,163.95",179152
30-Aug-21,EQ,"1,703.05","1,718.65","1,690.40","1,708.80","1,699.85","1,698.05","1,700.86","1,757.00",912.1,6559667,"11,15,71,03,925.10",295734
31-Aug-21,EQ,"1,700.15","1,715.00","1,685.85","1,698.05","1,713.00","1,706.45","1,700.72","1,757.00",912.1,12255438,"20,84,30,24,213.60",219156
01-Sep-21,EQ,"1,709.50","1,709.50","1,673.15","1,706.45","1,677.05","1,677.75","1,684.25","1,757.00",912.1,7801974,"13,14,04,86,835.00",244163
02-Sep-21,EQ,"1,677.35","1,694.30","1,662.65","1,677.75","1,686.05","1,689.10","1,675.34","1,757.00",912.1,6830050,"11,44,26,49,484.45",258731
03-Sep-21,EQ,"1,696.05","1,705.95","1,684.40","1,689.10","1,700.50","1,700.65","1,698.12","1,757.00",912.1,5339139,"9,06,64,75,360.50",210049
06-Sep-21,EQ,"1,705.15","1,732.00","1,699.35","1,700.65","1,731.20","1,730.40","1,715.41","1,757.00",913.05,4876026,"8,36,43,92,786.20",183161
07-Sep-21,EQ,"1,730.00","1,734.90","1,704.00","1,730.40","1,708.00","1,706.65","1,713.51","1,757.00",913.05,3520341,"6,03,21,43,710.95",149711
08-Sep-21,EQ,"1,700.85","1,700.85","1,682.95","1,706.65","1,696.45","1,693.25","1,693.03","1,757.00",913.05,4584896,"7,76,23,44,324.40",153873
09-Sep-21,EQ,"1,685.90","1,694.90","1,682.15","1,693.25","1,687.95","1,691.60","1,689.02","1,757.00",913.05,3331674,"5,62,72,48,636.00",137087
13-Sep-21,EQ,"1,683.00","1,701.50","1,675.20","1,691.60","1,690.85","1,691.90","1,689.36","1,757.00",948.3,4662374,"7,87,64,37,378.30",187031
14-Sep-21,EQ,"1,695.95","1,695.95","1,678.60","1,691.90","1,686.50","1,686.15","1,688.38","1,757.00",948.3,4945167,"8,34,92,99,076.40",207112
15-Sep-21,EQ,"1,693.25","1,715.10","1,690.20","1,686.15","1,710.20","1,711.45","1,705.03","1,757.00",948.3,4062344,"6,92,64,34,283.00",187441
16-Sep-21,EQ,"1,715.20","1,719.25","1,691.45","1,711.45","1,702.05","1,702.25","1,701.12","1,757.00",948.3,3246568,"5,52,28,17,876.30",159668
17-Sep-21,EQ,"1,697.00","1,718.00","1,684.45","1,702.25","1,692.00","1,691.30","1,696.56","1,757.00",948.3,7454864,"12,64,76,32,623.50",123572
20-Sep-21,EQ,"1,685.00","1,707.70","1,677.95","1,691.30","1,687.40","1,687.85","1,695.88","1,757.00",970,5660743,"9,59,99,64,334.20",136341
21-Sep-21,EQ,"1,700.00","1,726.75","1,684.65","1,687.85","1,717.70","1,718.45","1,707.50","1,757.00",970,4672222,"7,97,78,38,674.60",138846
22-Sep-21,EQ,"1,717.00","1,738.90","1,713.05","1,718.45","1,715.65","1,716.90","1,727.00","1,757.00",970,4553892,"7,86,45,86,458.90",162450
23-Sep-21,EQ,"1,732.00","1,745.00","1,721.10","1,716.90","1,742.10","1,742.55","1,733.04","1,757.00",970,3826090,"6,63,07,69,717.80",151039
24-Sep-21,EQ,"1,758.00","1,788.00","1,752.45","1,742.55","1,763.80","1,763.85","1,772.20","1,788.00",970,8280446,"14,67,45,77,075.85",231499
27-Sep-21,EQ,"1,768.75","1,769.00","1,718.10","1,763.85","1,723.00","1,721.15","1,732.17","1,788.00",998.5,5045337,"8,73,93,79,305.20",227547
28-Sep-21,EQ,"1,710.00","1,710.00","1,675.00","1,721.15","1,686.30","1,687.10","1,687.94","1,788.00",998.5,6557197,"11,06,81,46,871.10",321289
29-Sep-21,EQ,"1,659.25","1,701.40","1,655.00","1,687.10","1,688.55","1,692.25","1,683.09","1,788.00",998.5,7792548,"13,11,55,87,857.25",252164
30-Sep-21,EQ,"1,703.00","1,703.00","1,670.10","1,692.25","1,679.50","1,675.20","1,682.12","1,788.00",998.5,6914031,"11,63,02,25,539.25",155817
01-Oct-21,EQ,"1,665.10","1,678.95","1,661.25","1,675.20","1,665.60","1,665.15","1,670.32","1,788.00",998.5,5733906,"9,57,74,31,061.45",166006
04-Oct-21,EQ,"1,672.50","1,688.00","1,665.40","1,665.15","1,681.90","1,678.75","1,678.53","1,788.00","1,018.05",2947154,"4,94,68,72,978.25",122901
05-Oct-21,EQ,"1,671.00","1,702.95","1,663.00","1,678.75","1,691.70","1,692.80","1,677.62","1,788.00","1,018.05",4373310,"7,33,67,51,142.35",174119
06-Oct-21,EQ,"1,702.10","1,709.00","1,670.00","1,692.80","1,672.65","1,673.55","1,682.79","1,788.00","1,018.05",4271698,"7,18,83,85,186.55",168805
07-Oct-21,EQ,"1,687.00","1,704.20","1,676.65","1,673.55","1,690.35","1,691.00","1,693.19","1,788.00","1,018.05",5476108,"9,27,21,07,761.25",142352
08-Oct-21,EQ,"1,705.25","1,731.50","1,698.40","1,691.00","1,723.85","1,723.85","1,719.42","1,788.00","1,018.05",4738376,"8,14,72,61,439.50",223183
11-Oct-21,EQ,"1,682.00","1,730.00","1,663.70","1,723.85","1,693.00","1,690.95","1,698.64","1,788.00","1,051.10",8840633,"15,01,70,23,820.95",264208
12-Oct-21,EQ,"1,677.00","1,689.00","1,662.00","1,690.95","1,688.00","1,685.15","1,677.23","1,788.00","1,051.10",7439300,"12,47,74,16,052.15",258781
13-Oct-21,EQ,"1,695.95","1,713.65","1,680.05","1,685.15","1,705.00","1,709.20","1,697.94","1,788.00","1,051.10",7104171,"12,06,24,53,914.35",273495
14-Oct-21,EQ,"1,754.00","1,783.60","1,698.20","1,709.20","1,714.00","1,715.75","1,738.12","1,788.00","1,051.10",19655776,"34,16,40,07,327.25",428428
18-Oct-21,EQ,"1,740.00","1,799.00","1,740.00","1,715.75","1,798.00","1,792.15","1,770.72","1,799.00","1,051.10",13438109,"23,79,51,03,034.90",310783
19-Oct-21,EQ,"1,814.00","1,834.50","1,782.30","1,792.15","1,823.50","1,822.15","1,818.83","1,834.50","1,051.10",10324260,"18,77,80,87,117.05",236442
20-Oct-21,EQ,"1,829.40","1,848.00","1,794.05","1,822.15","1,797.40","1,802.35","1,819.25","1,848.00","1,051.10",5876115,"10,69,01,34,351.80",193075
21-Oct-21,EQ,"1,814.00","1,814.00","1,746.85","1,802.35","1,757.00","1,753.65","1,768.17","1,848.00","1,051.10",8779629,"15,52,38,51,574.25",227646
22-Oct-21,EQ,"1,749.90","1,763.20","1,707.00","1,753.65","1,717.85","1,719.80","1,728.28","1,848.00","1,051.10",7369809,"12,73,70,99,864.85",231471
25-Oct-21,EQ,"1,722.05","1,729.75","1,687.20","1,719.80","1,708.40","1,707.55","1,700.04","1,848.00","1,051.10",5905209,"10,03,90,80,678.05",175289
26-Oct-21,EQ,"1,710.05","1,726.60","1,695.90","1,707.55","1,707.95","1,703.70","1,704.53","1,848.00","1,051.10",5871709,"10,00,84,98,840.25",163478
27-Oct-21,EQ,"1,709.10","1,734.15","1,701.15","1,703.70","1,726.55","1,728.95","1,718.39","1,848.00","1,051.10",5090259,"8,74,70,27,004.70",174841
28-Oct-21,EQ,"1,719.35","1,724.75","1,692.05","1,728.95","1,705.85","1,703.90","1,710.08","1,848.00","1,051.10",5329972,"9,11,47,01,909.05",194339
